,drug_name,pubmed_id,title,authors,mesh_terms,paper_url
299,Naproxen,31925484,"Naproxen in the environment: its occurrence, toxicity to nontarget organisms and biodegradation.","['Wojcieszynska D', 'Guzik U']","['Anti-Inflammatory Agents, Non-Steroidal/analysis/metabolism/toxicity', 'Aquatic Organisms/drug effects/metabolism', 'Bacillus thuringiensis/metabolism', 'Bacterial Proteins/metabolism', 'Biodegradation, Environmental', 'Environmental Exposure/*adverse effects', 'Metabolic Networks and Pathways/drug effects', 'Naproxen/analogs & derivatives/analysis/*metabolism/*toxicity', 'Water Pollutants, Chemical/analysis/*metabolism/*toxicity']",https://pubmed.ncbi.nlm.nih.gov/31925484/
300,Naproxen,34443379,Recent Advances in the Synthesis of Ibuprofen and Naproxen.,"['Ha MW', 'Paek SM']","['Electrochemistry', 'Humans', 'Hydrogenation', 'Ibuprofen/*chemical synthesis/chemistry', 'Naproxen/*chemical synthesis/chemistry', 'Oxidation-Reduction', 'Stereoisomerism']",https://pubmed.ncbi.nlm.nih.gov/34443379/
301,Naproxen,32368976,Anticancer and Antimicrobial Activities of Naproxen and Naproxen Derivatives.,"['Han MI', 'Kucukguzel SG']","['Anti-Infective Agents/*chemistry/pharmacology', 'Anti-Inflammatory Agents, Non-Steroidal/chemistry/pharmacology/therapeutic use', 'Antineoplastic Agents/*chemistry/pharmacology/therapeutic use', 'Bacteria/drug effects', 'Cyclooxygenase 2/chemistry/metabolism', 'Fungi/drug effects', 'Humans', 'Naproxen/*analogs & derivatives/pharmacology/therapeutic use', 'Neoplasms/drug therapy/pathology', 'Pain/drug therapy']",https://pubmed.ncbi.nlm.nih.gov/32368976/
302,Naproxen,9113437,Clinical pharmacokinetics of naproxen.,"['Davies NM', 'Anderson KE']","['Absorption', 'Adolescent', 'Adult', 'Aged', 'Aged, 80 and over', 'Aging/metabolism', 'Anti-Inflammatory Agents, Non-Steroidal/administration & dosage/blood/*pharmacokinetics/urine', 'Child', 'Child, Preschool', 'Clinical Trials as Topic', 'Dose-Response Relationship, Drug', 'Drug Interactions', 'Food-Drug Interactions', 'Humans', 'Middle Aged', 'Naproxen/administration & dosage/blood/*pharmacokinetics/urine', 'Tissue Distribution']",https://pubmed.ncbi.nlm.nih.gov/9113437/
303,Naproxen,15495091,Single dose oral naproxen and naproxen sodium for acute postoperative pain.,"['Mason L', 'Edwards JE', 'Moore RA', 'McQuay HJ']","['Acute Disease', 'Administration, Oral', 'Anti-Inflammatory Agents, Non-Steroidal/*therapeutic use', 'Humans', 'Naproxen/analogs & derivatives/*therapeutic use', 'Pain, Postoperative/*drug therapy', 'Randomized Controlled Trials as Topic']",https://pubmed.ncbi.nlm.nih.gov/15495091/
304,Naproxen,19160232,Single dose oral naproxen and naproxen sodium for acute postoperative pain in adults.,"['Derry C', 'Derry S', 'Moore RA', 'McQuay HJ']","['Acute Disease', 'Administration, Oral', 'Adult', 'Anti-Inflammatory Agents, Non-Steroidal/*administration & dosage', 'Humans', 'Naproxen/*administration & dosage/analogs & derivatives', 'Pain, Postoperative/*drug therapy', 'Randomized Controlled Trials as Topic', 'Sodium/administration & dosage']",https://pubmed.ncbi.nlm.nih.gov/19160232/
305,Naproxen,30986596,Experimental and theoretical investigation on photodegradation mechanisms of naproxen and its photoproducts.,"['Tu N', 'Liu Y', 'Li R', 'Lv W', 'Liu G', 'Ma D']","['Naproxen/*chemistry', '*Photolysis', 'Reactive Oxygen Species/chemistry', 'Ultraviolet Rays', 'Water Pollutants, Chemical/*chemistry']",https://pubmed.ncbi.nlm.nih.gov/30986596/
306,Naproxen,31145329,Naproxen for the treatment of neoplastic fever: A PRISMA-compliant systematic review and meta-analysis.,"['Zhang H', 'Wu Y', 'Lin Z', 'Zhong X', 'Liu T', 'Huang Z', 'Yang Y']","['Anti-Inflammatory Agents, Non-Steroidal/administration & dosage/adverse effects/*therapeutic use', 'Cross-Sectional Studies', 'Dose-Response Relationship, Drug', 'Fever/*drug therapy/*etiology', 'Humans', 'Naproxen/administration & dosage/adverse effects/*therapeutic use', 'Neoplasms/*complications', 'Quality of Life']",https://pubmed.ncbi.nlm.nih.gov/31145329/
307,Naproxen,28392278,Improvement of the physicochemical properties of Co-amorphous naproxen-indomethacin by naproxen-sodium.,"['Beyer A', 'Grohganz H', 'Lobmann K', 'Rades T', 'Leopold CS']","['Calorimetry, Differential Scanning', 'Drug Stability', 'Indomethacin/*chemistry', 'Naproxen/*chemistry', 'Solubility', 'Transition Temperature']",https://pubmed.ncbi.nlm.nih.gov/28392278/
308,Naproxen,27130786,Preparation and recrystallization behavior of spray-dried co-amorphous naproxen-indomethacin.,"['Beyer A', 'Radi L', 'Grohganz H', 'Lobmann K', 'Rades T', 'Leopold CS']","['Anti-Inflammatory Agents, Non-Steroidal/*chemistry', 'Crystallization', 'Indomethacin/*chemistry', 'Naproxen/*chemistry', 'Powder Diffraction']",https://pubmed.ncbi.nlm.nih.gov/27130786/
309,Naproxen,33211618,Spray drying of naproxen and naproxen sodium for improved tableting and dissolution - physicochemical characterization and compression performance.,"['Al-Zoubi N', 'Odeh F', 'Partheniadis I', 'Gharaibeh S', 'Nikolakakis I']","['Anti-Inflammatory Agents, Non-Steroidal/*administration & dosage/chemistry', '*Chemistry, Pharmaceutical', 'Crystallization', 'Drug Compounding/methods', 'Drug Liberation', 'Excipients/chemistry', 'Hypromellose Derivatives/*chemistry', 'Naproxen/*administration & dosage/chemistry', 'Solubility', 'Spray Drying', 'Tablets']",https://pubmed.ncbi.nlm.nih.gov/33211618/
310,Naproxen,11389025,Immune thrombocytopenia resulting from sensitivity to metabolites of naproxen and acetaminophen.,"['Bougie D', 'Aster R']","['Acetaminophen/administration & dosage/*adverse effects/*analogs & derivatives/immunology/metabolism/urine', 'Adult', 'Aged', 'Antibodies/blood/drug effects', 'Blood Platelets/immunology', 'Female', 'Glucuronides/immunology/urine', 'Humans', 'Male', 'Middle Aged', 'Naproxen/administration & dosage/*adverse effects/analogs & derivatives/immunology/metabolism/urine', 'Platelet Glycoprotein GPIIb-IIIa Complex/immunology', 'Purpura, Thrombocytopenic, Idiopathic/*chemically induced/immunology']",https://pubmed.ncbi.nlm.nih.gov/11389025/
311,Naproxen,7025178,Naproxen and sulindac in the treatment of osteoarthritis of the hip and knee.,"['Liyanage SP', 'Macauley DI', 'English JR']","['Aged', 'Clinical Trials as Topic', 'Double-Blind Method', 'Female', '*Hip Joint', 'Humans', 'Indenes/*therapeutic use', '*Knee Joint', 'Male', 'Middle Aged', 'Naproxen/adverse effects/*therapeutic use', 'Osteoarthritis/*drug therapy', 'Random Allocation', 'Sulindac/adverse effects/*therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/7025178/
312,Naproxen,33272098,"Antimicrobial, cytotoxicity, molecular modeling and DNA cleavage/binding studies of zinc-naproxen complex: switching DNA binding mode of naproxen by coordination to zinc ion.","['Khandar AA', 'Mirzaei-Kalar Z', 'Shahabadi N', 'Hadidi S', 'Abolhasani H', 'Hosseini-Yazdi SA', 'Jouyban A']","['Anti-Bacterial Agents/pharmacology', '*Anti-Infective Agents/pharmacology', '*Coordination Complexes/chemistry/pharmacology', 'DNA/chemistry', 'DNA Cleavage', 'HEK293 Cells', 'Humans', 'Molecular Docking Simulation', 'Naproxen/chemistry/pharmacology', 'Zinc/chemistry']",https://pubmed.ncbi.nlm.nih.gov/33272098/
313,Naproxen,31862555,Sustainable and efficient electrosynthesis of naproxen using carbon dioxide and ionic liquids.,"['Mena S', 'Santiago S', 'Gallardo I', 'Guirado G']","['Carbon Dioxide/*chemistry', 'Electrochemical Techniques/methods', 'Electrodes', 'Electrolytes', 'Ionic Liquids/*chemistry', 'Naproxen/*chemistry', 'Organic Chemicals', 'Solvents/chemistry']",https://pubmed.ncbi.nlm.nih.gov/31862555/
314,tolcapone,29427081,Effects of tolcapone and bromocriptine on cognitive stability and flexibility.,"['Cameron IGM', 'Wallace DL', 'Al-Zughoul A', 'Kayser AS', ""D'Esposito M""]","['Adult', 'Attention/*drug effects', 'Bromocriptine/*pharmacology', 'Catechol O-Methyltransferase/genetics', 'Catechol O-Methyltransferase Inhibitors/*pharmacology', 'Cognition/*drug effects', 'Dopamine Agonists/*pharmacology', 'Double-Blind Method', 'Female', 'Humans', 'Male', 'Prefrontal Cortex/*drug effects', 'Reaction Time/drug effects', 'Saccades/drug effects', 'Tolcapone/*pharmacology', 'Young Adult']",https://pubmed.ncbi.nlm.nih.gov/29427081/
315,tolcapone,32247076,"Effects of caspofungin, tolcapone and other FDA-approved medications on MRSA susceptibility to vancomycin.","['Moore JA', 'Meakin M', 'Earl MH', 'Kummer TM', 'McAleer JP', 'Long TE']","['Caspofungin', 'Drug Synergism', 'Humans', '*Methicillin-Resistant Staphylococcus aureus', 'Staphylococcus aureus', 'Tolcapone', '*Vancomycin/pharmacology']",https://pubmed.ncbi.nlm.nih.gov/32247076/
316,tolcapone,12588182,In vitro metabolism of tolcapone to reactive intermediates: relevance to tolcapone liver toxicity.,"['Smith KS', 'Smith PL', 'Heady TN', 'Trugman JM', 'Harman WD', 'Macdonald TL']","['Acetylation', 'Amines/chemistry/metabolism', 'Benzophenones/*metabolism/pharmacokinetics/*toxicity', 'Catechol O-Methyltransferase Inhibitors', 'Cells, Cultured', '*Chemical and Drug Induced Liver Injury', 'Cytochrome P-450 Enzyme Inhibitors', 'Cytochrome P-450 Enzyme System/metabolism', 'Electrochemistry/methods', 'Enzyme Inhibitors/*metabolism/pharmacokinetics/pharmacology/*toxicity', 'Glutathione/chemistry/metabolism', 'Half-Life', 'Hepatocytes/drug effects/enzymology/pathology', 'Horseradish Peroxidase/metabolism', 'Humans', 'Microsomes, Liver/drug effects', 'Nitrophenols', 'Nuclear Magnetic Resonance, Biomolecular', 'Oxidation-Reduction', 'Peroxidase/metabolism', 'Reactive Oxygen Species/metabolism', 'Spectrometry, Mass, Electrospray Ionization/methods', 'Tolcapone']",https://pubmed.ncbi.nlm.nih.gov/12588182/
317,tolcapone,10047930,Pharmacokinetics and pharmacodynamics of L-Dopa after acute and 6-week tolcapone administration in patients with Parkinson's disease.,"['Napolitano A', 'Del Dotto P', 'Petrozzi L', ""Dell'Agnello G"", 'Bellini G', 'Gambaccini G', 'Bonuccelli U']","['Antiparkinson Agents/blood/metabolism/*pharmacokinetics/pharmacology', 'Benzophenones/pharmacology/*therapeutic use', 'Drug Interactions', 'Enzyme Inhibitors/pharmacology/*therapeutic use', 'Female', 'Humans', 'Levodopa/blood/metabolism/*pharmacokinetics/pharmacology', 'Male', 'Middle Aged', 'Motor Activity/drug effects', 'Nitrophenols', 'Parkinson Disease/blood/drug therapy/*metabolism', 'Tolcapone', 'Tyrosine/analogs & derivatives/blood/pharmacokinetics']",https://pubmed.ncbi.nlm.nih.gov/10047930/
318,tolcapone,9591521,Tolcapone in stable Parkinson's disease: efficacy and safety of long-term treatment. Tolcapone Stable Study Group.,"['Waters CH', 'Kurth M', 'Bailey P', 'Shulman LM', 'LeWitt P', 'Dorflinger E', 'Deptula D', 'Pedder S']","['Aged', 'Antiparkinson Agents/administration & dosage/adverse effects/*therapeutic use', 'Benzophenones/administration & dosage/adverse effects/*therapeutic use', '*Catechol O-Methyltransferase Inhibitors', 'Dopamine Agents/therapeutic use', 'Double-Blind Method', 'Drug Therapy, Combination', 'Enzyme Inhibitors/administration & dosage/adverse effects/*therapeutic use', 'Female', 'Humans', 'Levodopa/therapeutic use', 'Male', 'Middle Aged', 'Nitrophenols', 'Parkinson Disease/*drug therapy/enzymology', 'Time Factors', 'Tolcapone', 'Treatment Outcome']",https://pubmed.ncbi.nlm.nih.gov/9591521/
319,tolcapone,10830415,Illness impact and adjustment to Parkinson's disease: before and after treatment with tolcapone.,"['Welsh MD', 'Dorflinger E', 'Chernik D', 'Waters C']","['*Adaptation, Psychological', 'Adult', 'Aged', 'Antiparkinson Agents/adverse effects/*therapeutic use', 'Benzophenones/adverse effects/*therapeutic use', 'Carbidopa/adverse effects/therapeutic use', 'Dose-Response Relationship, Drug', 'Double-Blind Method', 'Drug Therapy, Combination', 'Female', 'Humans', 'Levodopa/adverse effects/therapeutic use', 'Male', 'Middle Aged', 'Nitrophenols', 'Parkinson Disease/*drug therapy/psychology', 'Quality of Life', '*Sick Role', '*Sickness Impact Profile', 'Tolcapone', 'Treatment Outcome']",https://pubmed.ncbi.nlm.nih.gov/10830415/
320,tolcapone,9754991,"Pharmacokinetics and pharmacodynamics after oral and intravenous administration of tolcapone, a novel adjunct to Parkinson's disease therapy.","['Jorga KM', 'Fotteler B', 'Heizmann P', 'Zurcher G']","['Administration, Oral', 'Adult', 'Antiparkinson Agents/*pharmacokinetics/*pharmacology', 'Benzophenones/*pharmacokinetics/*pharmacology', 'Biological Availability', 'Body Fluid Compartments', 'Catechol O-Methyltransferase/blood', 'Catechol O-Methyltransferase Inhibitors', 'Cross-Over Studies', 'Erythrocytes/enzymology', 'Humans', 'Infusions, Intravenous', 'Male', 'Nitrophenols', 'Tolcapone']",https://pubmed.ncbi.nlm.nih.gov/9754991/
321,tolcapone,26037113,Inhibition of catechol-O-methyl transferase (COMT) by tolcapone restores reductions in microtubule-associated protein 2 (MAP2) and synaptophysin (SYP) following exposure of neuronal cells to neurotropic HIV.,"['Lee TT', 'Chana G', 'Gorry PR', 'Ellett A', 'Bousman CA', 'Churchill MJ', 'Gray LR', 'Everall IP']","['Benzophenones/*pharmacology', 'Catechol O-Methyltransferase/*metabolism', 'Catechol O-Methyltransferase Inhibitors/*pharmacology', 'Cell Line', 'Fluorescent Antibody Technique', 'HIV/drug effects/*enzymology', 'Humans', 'Microtubule-Associated Proteins/*metabolism', 'Neurons/*metabolism/virology', 'Nitrophenols/*pharmacology', 'Real-Time Polymerase Chain Reaction', 'Synaptophysin/*metabolism', 'Tolcapone', 'Transcriptome']",https://pubmed.ncbi.nlm.nih.gov/26037113/
322,tolcapone,14975680,"Differences in toxicity of the catechol-O-methyl transferase inhibitors, tolcapone and entacapone to cultured human neuroblastoma cells.","['Korlipara LV', 'Cooper JM', 'Schapira AH']","['Benzophenones/pharmacology/*toxicity', 'Catechol O-Methyltransferase/metabolism', '*Catechol O-Methyltransferase Inhibitors', 'Catechols/pharmacology/*toxicity', 'Cell Survival/drug effects/physiology', 'DNA, Mitochondrial/metabolism', 'Dose-Response Relationship, Drug', 'Enzyme Inhibitors/pharmacology/*toxicity', 'Humans', 'Neuroblastoma/*enzymology', 'Nitriles', 'Nitrophenols', 'Tolcapone', 'Tumor Cells, Cultured']",https://pubmed.ncbi.nlm.nih.gov/14975680/
323,tolcapone,7768073,Integrated pharmacokinetics and pharmacodynamics of the novel catechol-O-methyltransferase inhibitor tolcapone during first administration to humans.,"['Dingemanse J', 'Jorga KM', 'Schmitt M', 'Gieschke R', 'Fotteler B', 'Zurcher G', 'Da Prada M', 'van Brummelen P']","['Administration, Oral', 'Adult', 'Benzophenones/adverse effects/*pharmacokinetics/pharmacology', '*Catechol O-Methyltransferase Inhibitors', 'Dose-Response Relationship, Drug', 'Double-Blind Method', 'Half-Life', 'Humans', 'Intestinal Absorption', 'Male', 'Nitrophenols', 'Tolcapone']",https://pubmed.ncbi.nlm.nih.gov/7768073/
324,Metoprolol,7059440,Comparison of the pharmacodynamic and pharmacokinetic profiles of single and multiple doses of a commercial slow-release metoprolol formulation with a new Oros delivery system.,"['Kendall MJ', 'Jack DB', 'Woods KL', 'Laugher SJ', 'Quarterman CP', 'John VA']","['Adult', 'Blood Pressure/drug effects', 'Delayed-Action Preparations', 'Double-Blind Method', 'Heart Rate/drug effects', 'Hemodynamics/*drug effects', 'Humans', 'Kinetics', 'Male', 'Metoprolol/*administration & dosage/metabolism/pharmacology', 'Physical Exertion', 'Propanolamines/*administration & dosage']",https://pubmed.ncbi.nlm.nih.gov/7059440/
325,Metoprolol,37307170,Pharmacogenomic markers of metoprolol and alpha-OH-metoprolol concentrations: a genome-wide association study.,"['Laverdiere J', 'Meloche M', 'Provost S', 'Leclair G', 'Oussaid E', 'Jutras M', 'Perreault LL', 'Valois D', 'Mongrain I', 'Busseuil D', 'Rouleau JL', 'Tardif JC', 'Dube MP', 'Denus S']","['Humans', '*Metoprolol/therapeutic use/pharmacokinetics', '*Genome-Wide Association Study', 'Cytochrome P-450 CYP2D6/genetics', 'Pharmacogenetics', 'Cross-Sectional Studies']",https://pubmed.ncbi.nlm.nih.gov/37307170/
326,Metoprolol,34067394,Metoprolol and Its Degradation and Transformation Products Using AOPs-Assessment of Aquatic Ecotoxicity Using QSAR.,"['Voigt M', 'Bartels I', 'Schmiemann D', 'Votel L', 'Hoffmann-Jacobsen K', 'Jaeger M']","['Algorithms', 'Bioreactors', 'Chromatography, High Pressure Liquid', '*Ecotoxicology/methods', 'Environmental Monitoring/methods', 'Hydrogen Peroxide/chemistry', 'Hydrogen-Ion Concentration', 'Kinetics', 'Metoprolol/*analysis/chemistry', 'Oxygen/chemistry', 'Ozone/*chemistry', 'Photochemistry', 'Photolysis', '*Quantitative Structure-Activity Relationship', 'Sewage/*chemistry', 'Software', 'Ultraviolet Rays', 'Wastewater/*chemistry', 'Water Pollutants, Chemical/*analysis/chemistry']",https://pubmed.ncbi.nlm.nih.gov/34067394/
327,Metoprolol,35764772,Clinical Pharmacokinetics of Metoprolol: A Systematic Review.,"['Zamir A', 'Hussain I', 'Ur Rehman A', 'Ashraf W', 'Imran I', 'Saeed H', 'Majeed A', 'Alqahtani F', 'Rasool MF']","['Administration, Oral', 'Area Under Curve', 'Female', 'Food-Drug Interactions', 'Humans', '*Liver', '*Metoprolol/pharmacokinetics']",https://pubmed.ncbi.nlm.nih.gov/35764772/
328,Metoprolol,34781150,Intravenous diltiazem versus metoprolol for atrial fibrillation with rapid ventricular rate: A meta-analysis.,"['Lan Q', 'Wu F', 'Han B', 'Ma L', 'Han J', 'Yao Y']","['Administration, Intravenous', 'Atrial Fibrillation/*drug therapy', 'Blood Pressure/drug effects', 'Diltiazem/administration & dosage/*therapeutic use', 'Heart Rate/*drug effects', 'Humans', 'Metoprolol/administration & dosage/*therapeutic use', 'Randomized Controlled Trials as Topic']",https://pubmed.ncbi.nlm.nih.gov/34781150/
